Member-Collection(e2,e1)	1	2	as the gondorians moved forward the evil force started to withdraw unleashing a e11 rain e12 of deadly e21 arrows e22 into the heavily armoured gondorians	rain # of $ arrows	14	16	19	21	27
Message-Topic(e1,e2)	1	2	it is a medieval latin e11 manuscript e12 relating the early e21 history e22 of the isle of man	manuscript # relating $ history	6	8	12	14	20
Cause-Effect(e2,e1)	1	2	the river had now turned into full e11 flood e12 after the e21 deluge e22 of rain a few days ago	flood # after $ deluge	8	10	13	15	22
Component-Whole(e2,e1)	1	2	he stopped rowing when the boat was opposite to the paddle wheel of the steamer and the e11 steamer e12 stopped her e21 engine e22 at the same time	steamer # stopped her $ engine	18	20	23	25	30
Instrument-Agency(e2,e1)	1	2	this is the e11 umbrella e12 that peels the potatoes with a e21 pencil e22 and makes a pink ink with the peelings stood up	umbrella # with $ pencil	4	6	13	15	26
Entity-Origin(e2,e1)	1	2	this american - style e11 wheat e12 e21 ale e22 is a light unfiltered brew with a citrus aroma andflavor imparted by a late addition of lemon grass	wheat # $ ale	5	7	8	10	29
Entity-Origin(e1,e2)	1	2	the e11 car e12 left the e21 plant e22	car # left $ plant	2	4	7	9	10
Component-Whole(e2,e1)	1	2	our experience extends to 15 years continued promotion of this e11 archipelago e12 of nine e21 islands e22	archipelago # of $ islands	11	13	16	18	19
Content-Container(e1,e2)	1	2	to separate the solids at the end of the experiment the e11 clay e12 was contained in a semi - permeable e21 membrane tubing e22	clay # $ tubing	12	14	22	25	26
Entity-Destination(e1,e2)	1	2	this machine is blowing e11 sand e12 into e21 molds e22	sand # into $ molds	5	7	9	11	12
Other	1	2	the e11 cultivation e12 consisted of plowing the crop with a double - shovel e21 plow e22	cultivation # with $ plow	2	4	15	17	18
Message-Topic(e1,e2)	1	2	the final e11 chapter e12 offers a e21 theological survey e22 of the use of the formula	chapter # offers $ survey	3	5	8	11	18
Cause-Effect(e2,e1)	1	2	she mentioned the e11 scandal e12 caused by a bbc e21 documentary e22 on the treatment of children in a special - needs home and asked how the state had responded to these	scandal # caused by $ documentary	4	6	11	13	34
Component-Whole(e1,e2)	1	2	isolated fractures of the e11 shaft e12 of the e21 ulna e22 without other fractures often result when the forearm is raised to fend off a blow	shaft # of $ ulna	5	7	10	12	28
Other	1	2	we have placed the e11 candidates e12 into e21 roles e22	candidates # into $ roles	5	7	9	11	12
Other	1	2	frequent agitations throw academic e11 life e12 into e21 disarray e22	life # into $ disarray	5	7	9	11	12
Product-Producer(e2,e1)	1	2	still other examples of the e11 potter e12 e21 ceramics e22 are clad in slinky assortments of tassels and beads	potter # $ ceramics	6	8	9	11	21
Component-Whole(e1,e2)	1	2	the e11 nasal cavity e12 of e21 birds e22 contains turbinates bang 1971 cartilaginous structures that are thought to have as one of their functions water recovery from air	nasal # of $ birds	2	5	7	9	30
Other	1	2	thus in simple words a e11 tendon e12 attaches a e21 muscle e22 to a bone	tendon # attaches $ muscle	6	8	11	13	17
Other	1	2	e11 positions e12 were denoted by e21 black dots e22 along the tracks the adjacent numbers indicating the day of the month	positions # were denoted by $ dots	1	3	7	10	23
Cause-Effect(e2,e1)	1	2	the world health organization who found that the e11 radiation e12 release from the chernobyl e21 accident e22 was 200 times that of the hiroshima and nagasaki	radiation # from $ accident	9	11	16	18	28
Content-Container(e2,e1)	1	2	my dog ate a e11 cellophane bag e12 full of e21 dog treats e22 on tuesday	cellophane # of $ treats	5	8	11	14	17
Component-Whole(e2,e1)	1	2	the e11 owl e12 held the mouse in its e21 claw e22	owl # in its $ claw	2	4	10	12	13
Entity-Destination(e1,e2)	1	2	this is how grain was delivered to the wooden grain bins and e11 hay e12 was put inside the upper part of the rock e21 barn e22	hay # was put inside $ barn	13	15	25	27	28
Product-Producer(e2,e1)	1	2	police foiled an attempt to kill an e11 artist e12 who drew a e21 cartoon e22 depicting the prophet muhammad that sparked outrage in the muslim world	artist # drew $ cartoon	8	10	14	16	28
Entity-Destination(e1,e2)	1	2	when woody harrelson received a copy of the screenplay for zombieland last year he stuffed the e11 paper e12 into his duffel e21 bag e22 of unread scripts and promptly forgot about it	paper # into his $ bag	17	19	23	25	34
Member-Collection(e2,e1)	1	2	the city is a e11 treasure trove e12 of terrific e21 libraries e22 interesting museums and wonderful victorian architecture complemented by the incomparable work of scotland greatest architect charles rennie mackintosh	treasure # of $ libraries	5	8	11	13	32
Component-Whole(e1,e2)	1	2	we leave the e11 bail e12 of the e21 reel e22 open and place your the rod in a double mounted set up as shown on the facing page	bail # of $ reel	4	6	9	11	30
Entity-Origin(e1,e2)	1	2	the mapungubwe collection at the university of pretoria features remarkable e11 works e12 from the largely forgotten e21 kingdom e22 of mapungubwe that flourished near the confluence of the limpopo and shashe rivers between 1000 and 1300 ad	works # from $ kingdom	11	13	18	20	39
Cause-Effect(e2,e1)	1	2	also in the midst of the e11 confusion e12 caused by the e21 coup e22 the issuing of militant posters was a way for artists and organizations to declare their active engagement against the rebellion	confusion # caused by $ coup	7	9	13	15	36
Product-Producer(e1,e2)	1	2	the title is taken from an 1813 e11 book e12 by a virginia e21 planter e22 and senator named john taylor	book # by $ planter	8	10	14	16	22
Member-Collection(e2,e1)	1	2	in the same way a e11 society e12 is built up of many e21 individuals e22	society # is built up of $ individuals	6	8	14	16	17
Instrument-Agency(e2,e1)	1	2	the e11 scientist e12 approached the big cat with a e21 notepad e22 and a pencil in her hands	scientist # with $ notepad	2	4	11	13	20
Entity-Origin(e1,e2)	1	2	the bottom e11 photo e12 is from the new york public e21 library e22	photo # is from $ library	3	5	12	14	15
Cause-Effect(e1,e2)	1	2	the e11 accident e12 caused a major traffic e21 snarl e22 on the arterial road	accident # caused $ snarl	2	4	9	11	16
Other	1	2	two plane crash survivors have paid a special visit to the hutt hospital e11 surgeon e12 whose e21 team e22 helped to re - build their shattered faces eight years ago	surgeon # $ team	14	16	18	20	32
Content-Container(e1,e2)	1	2	the e11 dress e12 was in a e21 trunk e22 dated summer of 1938 along with several other dresses from this same period	dress # was in $ trunk	2	4	8	10	24
Cause-Effect(e2,e1)	1	2	the various forms of idealistic materialistic and agnostic philosophies are subject to the e11 tension e12 caused by the indicated e21 situation e22	tension # caused by $ situation	14	16	21	23	24
Member-Collection(e1,e2)	1	2	from him cain learns that alexis had survived his suicide and became the e11 leader e12 of that e21 organization e22 renaming it delilah	leader # of $ organization	14	16	19	21	25
Product-Producer(e2,e1)	1	2	james hagler venice e11 director e12 of historical resources has completed a picture e21 book e22 of the area buildings	director # has completed $ book	4	6	14	16	21
Entity-Destination(e1,e2)	1	2	a program has fetched e11 data e12 into host variable e21 arrays e22	data # into $ arrays	5	7	11	13	14
Entity-Destination(e1,e2)	1	2	recently only insignificant e11 things e12 arrive to e21 theatres e22	things # arrive to $ theatres	4	6	9	11	12
Other	1	2	tissue damage and e11 electrode e12 e21 corrosion e22 are both associatcd with high charge density stimulation	electrode # $ corrosion	4	6	7	9	18
Component-Whole(e2,e1)	1	2	two of walters fingers are inside the e11 koala e12 e21 pouch e22	koala # $ pouch	8	10	11	13	14
Member-Collection(e2,e1)	1	2	in a former residence your writer had an atrium containing a e11 duel e12 of doves e21 moles e22 numbering 22	duel # of $ moles	12	14	17	19	22
Component-Whole(e2,e1)	1	2	to stand up to the wind e11 umbrella e12 e21 frames e22 are strong yet flexible	umbrella # $ frames	7	9	10	12	17
Cause-Effect(e2,e1)	1	2	e11 contractions e12 of the diaphragm are caused by stimulation of the vagus nerve either by the brain or by e21 irritation e22 anywhere along the length of the nerve	contractions # are caused by $ irritation	1	3	21	23	31
Entity-Origin(e1,e2)	1	2	a 15 minute e11 plane e12 drive from e21 runway e22 to terminal is uncommon	plane # from $ runway	4	6	9	11	16
Entity-Origin(e1,e2)	1	2	the geometric e11 skeleton e12 is derived from a static e21 object e22 using an implicit would irections method	skeleton # is derived from $ object	3	5	11	13	20
Product-Producer(e2,e1)	1	2	the e11 filmmakers e12 dug a large e21 hole e22 in the ground for the scene where the narnians cause the pillars supporting the growth near aslan how to collapse on the telmarines	filmmakers # dug $ hole	2	4	8	10	34
Message-Topic(e1,e2)	1	2	it is a monthly e11 report e12 providing e21 opinion e22 and advice on current united states government contract issues	report # providing $ opinion	5	7	9	11	21
Instrument-Agency(e2,e1)	1	2	e11 governments e12 frightened of losing votes resolved the crisis through e21 subsidization e22	governments # through $ subsidization	1	3	12	14	15
Other	1	2	for christmas daniel gave kelly a tiffany bracelet and for valentine day he bought a e11 diamond e12 e21 necklace e22	diamond # $ necklace	16	18	19	21	22
Member-Collection(e2,e1)	1	2	we also passed a e11 wake e12 of turkey e21 buzzards e22 and i was again glad to not be driving because my car and i both have shaky nerves still from the great turkey buzzard incident of 08	wake # of $ buzzards	5	7	10	12	40
Cause-Effect(e2,e1)	1	2	plantar e11 warts e12 are caused by a e21 virus e22 that infects the outer layer of skin on the soles of the feet	warts # are caused by $ virus	2	4	9	11	25
Other	1	2	the e11 sensor e12 was manufactured in a cost effective thin film e21 process e22	sensor # was manufactured in $ process	2	4	13	15	16
Other	1	2	the putative left we see is just as eager as the nominal right to brand crime and violence with any hint of political motivation as terrorism and therefore to remove it from the ordinary processes of criminal law and sanction which are already quite draconian in these united states and to animate parallel systems of harsher surveillance and punishment for the political e11 compeers e12 of such e21 criminals e22	compeers # of $ criminals	63	65	68	70	71
Component-Whole(e2,e1)	1	2	the e11 list e12 of the 10 most beautiful women posted on the official web site of the 2009 australian open was filled with sleek thin e21 images e22	list # was filled with $ images	2	4	27	29	30
Component-Whole(e1,e2)	1	2	the e11 rope e12 of the e21 prayer - bell e22 was there in a perfect state and coiled up	rope # of $ bell	2	4	7	11	21
Instrument-Agency(e2,e1)	1	2	one man pours on a liquid while the other e11 man e12 stirs the mixture with a wooden e21 paddle e22 or spatula	man # with $ paddle	10	12	19	21	24
Member-Collection(e2,e1)	1	2	besides the chinese case also challenges some ideas of rss theory including the concept of e11 alliance e12 of different social e21 classes e22 and the role of working class in democratization	alliance # of $ classes	16	18	22	24	33
Entity-Destination(e1,e2)	1	2	as the us and colombian military put pressure on drug traffickers e11 operations e12 are migrating into e21 nearby countries e22	operations # are migrating into $ countries	12	14	18	21	22
Content-Container(e1,e2)	1	2	a conical e11 cover e12 preserved in a e21 ewer e22 in athens accords extremely well with the form of these vessels	cover # preserved in $ ewer	3	5	9	11	23
Component-Whole(e2,e1)	1	2	the front of the boring e11 machine e12 contains tungsten - tipped e21 picks e22 that workers guide with the use of laser projections on video screens	machine # tungsten $ picks	6	8	13	15	28
Entity-Destination(e1,e2)	1	2	they incorporated the e11 immigrant flows e12 into e21 microsimulation e22	immigrant # flows into $ microsimulation	4	7	9	11	12
Entity-Origin(e1,e2)	1	2	i have always felt so relieved that roy and the e11 boys e12 had left the e21 creek e22	boys # had left $ creek	11	13	17	19	20
Message-Topic(e1,e2)	1	2	the first e11 report e12 analyses the adaptation e21 strategies e22 of the eu member states	report # analyses $ strategies	3	5	9	11	17
Product-Producer(e1,e2)	1	2	cook discoveries prepared the way for establishment of a new penal e11 colony e12 by the colonial e21 power e22	colony # by $ power	12	14	18	20	21
Other	1	2	this process passes on a health e11 gene e12 to the next e21 generation e22	gene # to $ generation	7	9	13	15	16
Instrument-Agency(e1,e2)	1	2	a e11 telescope e12 assists the e21 eye e22 chiefly in two ways	telescope # assists $ eye	2	4	7	9	14
